Date,100 SPY,100 LQD,80-20 SPYxLQD - Daily,60-40 SPYxLQD - Daily,50-50 SPYxLQD - Daily,80-20 SPYxLQD - Monthly,60-40 SPYxLQD - Monthly,50-50 SPYxLQD - Monthly,80-20 SPYxLQD - Yearly,60-40 SPYxLQD - Yearly,50-50 SPYxLQD - Yearly,Fast Algo - Daily,Fast Algo - Monthly,Fast Algo - Yearly,Round Robin - Daily,,,,,,,,,,,,,,,,,
2/4/2020,118.6771211,119.3528329,119.1436828,119.4452191,119.5337578,118.9324043,119.1277767,119.2029338,118.8122635,118.9474058,119.014977,117.6547686,119.9495811,114.6772126,112.6896879,,,,,,,,,,,,,,,,,
2/5/2020,120.047576,119.2795624,120.2297285,120.243483,120.1872406,120.0272837,119.9402368,119.8716964,119.8939733,119.7403706,119.6635692,118.2059728,120.6236766,116.2389166,115.45266,,,,,,,,,,,,,,,,,
2/6/2020,120.4515438,119.2246353,120.5423202,120.4641108,120.361787,120.343625,120.1667931,120.0525757,120.2061621,119.9607804,119.8380896,118.56409,121.0215523,116.3191978,115.2173553,,,,,,,,,,,,,,,,,
2/7/2020,119.8095555,119.6825301,120.1209336,120.2639397,120.2721631,119.9120059,119.9505443,119.9458275,119.7841504,119.7587453,119.7460428,117.9642047,120.4905598,115.6218816,114.3712836,,,,,,,,,,,,,,,,,
2/10/2020,120.7039929,119.9664283,120.8953308,120.9167485,120.863757,120.6902381,120.6095105,120.5440462,120.55648,120.4089671,120.3352106,118.7655977,121.32713,116.2188939,114.598291,,,,,,,,,,,,,,,,,
2/11/2020,120.9131677,119.7924002,121.0278608,120.9723119,120.8808179,120.8261042,120.6703332,120.5667175,120.6890142,120.4648607,120.3527839,118.8593887,121.3507439,116.6026693,115.3989578,,,,,,,,,,,,,,,,,
2/12/2020,121.6921991,119.7374809,121.64058,121.4177753,121.2425203,121.4459394,121.1270256,120.940404,121.3012555,120.9103119,120.71484,119.3354231,121.8063538,117.2333156,116.323863,,,,,,,,,,,,,,,,,
2/13/2020,121.5623645,119.6550903,121.5200163,121.3066314,121.1361297,121.325071,121.0153932,120.8334882,121.1809096,120.7994548,120.6087274,120.0453749,122.490736,117.2120314,115.8452386,,,,,,,,,,,,,,,,,
2/14/2020,121.7570989,119.9481008,121.735265,121.5420482,121.3814742,121.5388691,121.2485685,121.0764642,121.3952993,121.0334997,120.8525999,120.7195351,123.1199974,117.3611294,115.5974189,,,,,,,,,,,,,,,,,
2/18/2020,121.4433484,120.1770166,121.5307749,121.4469135,121.3409086,121.3289148,121.1448764,121.0267983,121.190082,120.9368157,120.8101825,121.1463818,123.3970309,117.0527371,114.9656832,,,,,,,,,,,,,,,,,
2/19/2020,122.0239884,120.0121957,121.9622858,121.7286827,121.5477751,121.7671283,121.4371967,121.2449127,121.6216299,121.2192713,121.018092,120.7521684,123.1871291,117.4087439,115.563338,,,,,,,,,,,,,,,,,
2/20/2020,121.5226885,120.4151238,121.6433438,121.5921071,121.5021452,121.4388037,121.2859448,121.1836844,121.3011756,121.0796626,120.9689061,120.5132994,123.0042931,117.1970069,115.5299034,,,,,,,,,,,,,,,,,
2/21/2020,120.2712146,120.653223,120.6892762,120.9369644,120.9966383,120.4718286,120.6104438,120.6564549,120.3476163,120.424018,120.4622188,119.4866933,122.0220792,116.3041154,114.7026291,,,,,,,,,,,,,,,,,
2/24/2020,116.282359,120.6715584,117.4907677,118.5377545,118.9993748,117.247662,118.1700597,118.6149039,117.1601989,118.0380388,118.4769587,117.0456414,119.1863096,112.8151771,110.7713022,,,,,,,,,,,,,,,,,
2/25/2020,112.7587492,120.7906357,114.6657736,116.4293713,117.2551177,114.4192917,116.0542313,116.8616365,114.3651265,115.9715038,116.7746925,114.4803778,116.3048663,109.2949692,106.0430336,,,,,,,,,,,,,,,,,
2/26/2020,112.3440097,120.341877,114.2431698,115.9994046,116.8216671,113.9975854,115.6256336,116.4296231,113.9435832,115.5431566,116.3429434,113.3195769,115.7390581,108.585771,106.080455,,,,,,,,,,,,,,,,,
2/27/2020,107.2984849,119.7008339,110.0168037,112.6264239,113.88721,109.7918644,112.2810525,113.5233734,109.7789547,112.2594245,113.4996594,108.1740126,110.2993587,103.8541652,101.3312438,,,,,,,,,,,,,,,,,
2/28/2020,106.8476444,121.0470309,109.8944513,112.8491419,114.2883552,109.6853674,112.5267539,113.9480213,109.6875217,112.527399,113.9473376,104.5586768,108.2592647,102.3806494,101.7120697,,,,,,,,,,,,,,,,,
3/2/2020,111.4748196,120.9267671,113.6799115,115.7365409,116.7062831,113.4064883,115.319252,116.2680035,113.3652091,115.2555986,116.2007933,110.604799,114.4836998,107.2597147,101.6646956,,,,,,,,,,,,,,,,,
3/3/2020,108.2830342,122.3040109,111.3349154,114.2755087,115.7000841,111.0880429,113.8951996,115.2987932,111.0872295,113.8914248,115.2935225,106.8568593,112.0694027,104.7336374,102.1150805,,,,,,,,,,,,,,,,,
3/4/2020,112.8344793,122.4784978,115.1104624,117.2227174,118.2142192,114.8044425,116.7555954,117.7235663,114.763283,116.6920867,117.6564885,112.5430411,117.7574408,109.3068469,102.113408,,,,,,,,,,,,,,,,,
3/5/2020,109.083691,122.432596,112.040678,114.8671486,116.227258,111.7605882,114.4363614,115.773073,111.753472,114.423253,115.7581435,110.8070906,115.2177457,105.8859646,102.3399779,,,,,,,,,,,,,,,,,
3/6/2020,107.2803993,123.2864818,110.7152203,114.0482576,115.6718698,110.4652545,113.6612015,115.2624359,110.4816158,113.6828323,115.2834405,109.9063353,113.7740929,103.978086,102.5301373,,,,,,,,,,,,,,,,,
3/9/2020,98.902389,120.2931909,103.2606052,107.596734,109.7509935,103.1116112,107.3591787,109.4961507,103.1805494,107.4587098,109.59779,103.9287279,106.9412561,95.7436775,102.9477068,,,,,,,,,,,,,,,,,
3/10/2020,104.0201158,117.5844944,107.070167,109.9681827,111.3548821,106.7329986,109.4483491,110.8061854,106.7329915,109.4458672,110.8023051,104.8949652,110.1922872,99.77217497,102.479032,,,,,,,,,,,,,,,,,
3/11/2020,98.94926169,113.7189111,102.1905496,105.3056147,106.810282,101.8880476,104.8370917,106.3146315,101.9031916,104.8571214,106.3340864,99.93990434,104.769558,94.79512721,102.3614344,,,,,,,,,,,,,,,,,
3/12/2020,89.48210305,108.2923344,93.39343911,97.25038546,99.1521925,93.18618607,96.9226601,98.8019957,93.24414932,97.0061956,98.88721874,90.1852461,94.41050589,85.48581085,102.4322693,,,,,,,,,,,,,,,,,
3/13/2020,97.1315647,112.984332,100.589794,103.9239424,105.5382423,100.2762583,103.4367621,105.0220549,100.3021182,103.4726716,105.0579484,100.7657241,101.9939211,92.60043888,102.3701616,,,,,,,,,,,,,,,,,
3/16/2020,86.50308499,111.3774922,91.49816744,96.50971303,99.01358673,91.36762622,96.29183582,98.77493724,91.47796643,96.45284787,98.94028859,86.84594349,90.35942629,82.0622335,102.8252989,,,,,,,,,,,,,,,,,
3/17/2020,91.17356375,106.8140244,94.70051572,98.05445106,99.65811905,94.27121247,97.38692315,98.95067666,94.30165588,97.42974801,98.99379407,92.7585722,99.42494847,87.57126956,102.25596,,,,,,,,,,,,,,,,,
3/18/2020,86.55717789,101.470139,89.91697328,93.11332156,94.64218871,89.51034521,92.480933,93.9719253,89.53977011,92.52236233,94.01365844,89.26367336,95.51115065,82.80079077,102.0966738,,,,,,,,,,,,,,,,,
3/19/2020,86.7411113,96.45674972,89.18131648,91.39184085,92.40472716,88.69719598,90.64857618,91.62195201,88.68423898,90.62736667,91.59893051,89.58683259,92.27600219,82.45855207,102.2384977,,,,,,,,,,,,,,,,,
3/20/2020,83.0030639,98.00850421,86.3936935,89.61686942,91.15695234,85.97021419,88.95705687,90.45702428,86.00415196,89.00524002,90.50578405,85.48150605,86.23149774,78.65391109,102.770505,,,,,,,,,,,,,,,,,
3/23/2020,80.88083506,105.2530785,85.9037635,90.89178392,93.36065955,85.6430682,90.46581533,92.89853129,85.75528374,90.62973242,93.06695676,84.70066838,83.30095643,75.72060109,103.0083907,,,,,,,,,,,,,,,,,
3/24/2020,88.20890405,107.4108585,92.48251417,96.57818459,98.5470381,91.9868043,95.79942923,97.71769427,92.04929495,95.88968584,97.80988128,93.37530119,91.29841522,83.33376718,102.7898565,,,,,,,,,,,,,,,,,
3/25/2020,89.52940356,112.5527538,94.47554627,99.29498641,101.643456,94.04196213,98.60474301,100.9036884,94.13407362,98.73874367,101.0410787,93.25494091,92.38322121,84.93900955,102.8480489,,,,,,,,,,,,,,,,,
3/26/2020,94.75703325,112.6445891,98.90411169,102.8060993,104.6524081,98.28965439,101.8479658,103.6357566,98.33454442,101.9120556,103.7008112,99.02999468,99.04383344,90.11474599,102.9370172,,,,,,,,,,,,,,,,,
3/27/2020,91.934615,112.4150089,96.50704254,100.884988,102.9871822,95.96176976,100.0270969,102.0729351,96.03069378,100.1267726,102.1748119,94.55436312,97.73806314,87.65004321,103.0901658,,,,,,,,,,,,,,,,,
3/30/2020,94.92025547,113.783172,99.24925971,103.3419082,105.2861826,98.64020444,102.3898912,104.2748341,98.69283878,102.4654221,104.3517137,98.53673865,101.5120589,90.40599829,103.1341929,,,,,,,,,,,,,,,,,
3/31/2020,93.50541281,113.406695,98.00008681,102.2809129,104.3273247,97.4231087,101.3756916,103.3639571,97.48566924,101.4659257,103.4560539,96.69592769,98.46688976,88.74901076,103.1749758,,,,,,,,,,,,,,,,,
4/1/2020,89.29722608,111.759,94.18694189,98.92461832,101.2218226,93.70178197,98.15430287,100.3973025,93.78958086,98.28193564,100.528113,92.08793114,93.65683536,84.79361707,103.2139614,,,,,,,,,,,,,,,,,
4/2/2020,91.35780192,112.0535214,95.97531123,100.3985372,102.5230696,95.48093936,99.61674455,101.68795,95.49694581,99.63608969,101.7056616,94.2415194,96.26354081,86.92067109,103.1929724,,,,,,,,,,,,,,,,,
4/3/2020,90.03730241,111.4736305,94.76618105,99.32000189,101.5168428,94.27519394,98.5421397,100.6851592,94.32456802,98.61183364,100.7554664,92.78574176,94.14646767,85.59933653,103.1776018,,,,,,,,,,,,,,,,,
4/6/2020,96.08475881,113.6736342,100.2322968,104.1066231,105.9278392,99.72069865,103.3033858,105.0729243,99.60253389,103.120309,104.8791965,100.7023696,100.9760093,91.3519735,103.0690908,,,,,,,,,,,,,,,,,
4/7/2020,96.1827238,113.8485245,100.3448938,104.2343779,106.0633261,99.83226288,103.4294351,105.2065508,99.71588395,103.2490441,105.0156242,99.79999489,99.88643375,91.40176602,102.9878269,,,,,,,,,,,,,,,,,
4/8/2020,99.41140135,115.9012596,103.4014609,107.0855072,108.7996841,102.8868215,106.2799265,107.9435842,102.709373,106.0073447,107.6563305,102.4829957,103.7994252,94.90173277,103.0794128,,,,,,,,,,,,,,,,,
4/9/2020,100.9241738,121.3506804,105.6325947,110.0772076,112.1852627,105.0705215,109.1920377,111.2417025,105.0094752,109.0947765,111.1374271,102.5070905,106.6063918,96.87666824,103.3863503,,,,,,,,,,,,,,,,,
4/13/2020,100.0027427,120.1724209,104.655931,109.0466893,111.1285069,104.0994403,108.1704121,110.1944804,104.0366784,108.070614,110.0875818,101.8523244,104.6876398,95.41033233,101.5087683,,,,,,,,,,,,,,,,,
4/14/2020,102.9521005,119.5833385,107.0226014,110.7625249,112.494876,106.4765268,109.9085999,111.5878716,106.2783481,109.6045957,111.2677195,106.1225234,108.3184658,98.02014139,101.5156166,,,,,,,,,,,,,,,,,
4/15/2020,100.7645676,120.3841719,105.3467259,109.6471359,111.6764082,104.7744691,108.7472343,110.717854,104.6884884,108.6124093,110.5743697,103.8085064,105.3906784,95.3852898,101.6590214,,,,,,,,,,,,,,,,,
4/16/2020,101.2507003,119.7858348,105.6485977,109.746539,111.6682676,105.0822256,108.8576446,110.7223804,104.9577272,108.6647541,110.5182676,106.0754845,105.8621135,95.52286109,101.672529,,,,,,,,,,,,,,,,,
4/17/2020,103.9860073,120.1816281,108.0017077,111.6704819,113.3611231,107.4447744,110.8006571,112.4378178,107.2251315,110.4642557,112.0838177,108.2780138,108.4111067,98.70461609,101.6304055,,,,,,,,,,,,,,,,,
4/20/2020,102.1539754,119.5004574,106.3570557,110.2368591,112.0412649,105.792635,109.3531102,111.1019761,105.6232718,109.0925682,110.8272164,107.4184932,105.394173,96.58648933,101.4877007,,,,,,,,,,,,,,,,,
4/21/2020,99.05226674,119.0770187,103.6982207,108.0723355,110.1418024,103.1178709,107.1587394,109.1681476,103.0572171,107.0621675,109.0646427,104.1523233,102.722472,94.01138105,99.00074007,,,,,,,,,,,,,,,,,
4/22/2020,101.2507003,119.150653,105.5522849,109.5382459,111.398138,104.9757148,108.6345008,110.4370765,104.8306909,108.4106814,110.2006767,105.7424235,105.6265303,95.99009084,100.8784889,,,,,,,,,,,,,,,,,
4/23/2020,101.2434215,119.6569649,105.63592,109.7197074,111.6308183,105.0545057,108.8075713,110.6604043,104.9261302,108.6088389,110.4501932,106.3225934,104.3355492,95.90862527,102.0895841,,,,,,,,,,,,,,,,,
4/24/2020,102.6546189,119.5740917,106.7992259,110.6069184,112.370153,106.2252525,109.7091588,111.4164882,106.0385135,109.4224081,111.1143553,107.7515629,105.5535974,97.13030823,102.9336475,,,,,,,,,,,,,,,,,
4/27/2020,104.1347364,118.6075832,107.8584768,111.2061736,112.7261133,107.3056821,110.3457726,111.8144144,107.0293058,109.9238751,111.3711598,109.1375432,106.5188976,98.71112182,105.6974955,,,,,,,,,,,,,,,,,
4/28/2020,103.6559059,118.9297422,107.5203069,111.020188,112.6200376,106.9577445,110.1431549,111.6899424,106.7106732,109.7654404,111.292824,106.9350139,106.4101852,99.02457021,107.5393545,,,,,,,,,,,,,,,,,
4/29/2020,106.3694468,119.712161,109.9135422,113.0561367,114.4645953,109.3668531,112.2076366,113.5668041,109.0379897,111.7065325,113.0408039,107.6441163,107.2300522,100.9011576,111.9218956,,,,,,,,,,,,,,,,,
4/30/2020,105.3790722,118.9021125,108.9460951,112.1185534,113.5444522,108.3996401,111.2698971,112.6462141,108.0836803,110.7882883,112.1405923,107.1576798,105.5718637,99.36577016,109.4144614,,,,,,,,,,,,,,,,,
5/1/2020,102.5893324,118.4314905,106.5525152,110.1601506,111.8167917,105.9788495,109.2646977,110.8665665,105.757764,108.9261956,110.5104115,104.4652088,103.1235079,96.69518437,105.0807668,,,,,,,,,,,,,,,,,
5/4/2020,102.8723033,118.6160469,106.8208462,110.4111293,112.0581273,106.2457358,109.5136363,111.1058513,106.021052,109.1698007,110.7441751,105.2793047,103.927148,97.05623144,105.5303502,,,,,,,,,,,,,,,,,
5/5/2020,103.8227793,118.4591835,107.5821597,110.9648022,112.5017055,107.0031653,110.063141,111.5460111,106.7500601,109.6773409,111.1409814,106.7285128,105.6821457,97.71198802,105.5834932,,,,,,,,,,,,,,,,,
5/6/2020,103.1189856,117.1303964,106.7573821,110.0155891,111.4894121,106.1837139,109.1230131,110.5437674,105.9212678,108.7235499,110.124691,106.8270694,105.7633908,96.47768117,103.4199895,,,,,,,,,,,,,,,,,
5/7/2020,104.3632979,117.4440916,107.8451379,110.9299646,112.3113641,107.2681954,110.0339459,111.3629499,106.9794567,109.5956154,110.9036948,108.4289411,106.7235359,97.54834708,105.5269703,,,,,,,,,,,,,,,,,
5/8/2020,106.0901329,116.8811836,109.1693153,111.8185839,112.9713839,108.5945626,110.9297295,112.0325548,108.2483431,110.4065532,111.4856582,110.019249,107.894648,99.51294658,108.7613863,,,,,,,,,,,,,,,,,
5/11/2020,106.1118873,115.8569161,108.9958867,111.4403804,112.4879643,108.4292272,110.5656365,111.5648889,108.0608931,110.0098988,110.9844017,110.7505179,109.0515321,99.17083584,106.9724804,,,,,,,,,,,,,,,,,
5/12/2020,103.9969197,116.9735092,107.4680204,110.5372882,111.9090003,106.8811883,109.6261516,110.9447188,106.5922376,109.1875555,110.4852145,108.4637883,107.0295048,97.43529786,104.4143697,,,,,,,,,,,,,,,,,
5/13/2020,102.1576324,117.2411049,105.9966488,109.4654608,111.0473951,105.4090347,108.5495245,110.0761267,105.1743269,108.1910214,109.6993687,106.5949136,105.4518075,95.65950084,100.9302603,,,,,,,,,,,,,,,,,
5/14/2020,103.3802021,118.2100497,107.1866622,110.6133495,112.1707523,106.5928179,109.6883757,111.1902583,106.3461716,109.3121412,110.7951259,107.9530289,106.7220243,96.74199285,102.5232189,,,,,,,,,,,,,,,,,
5/15/2020,103.8554108,118.6252858,107.6561297,111.0738444,112.6255714,107.0598605,110.1452922,111.6413895,106.8093858,109.7633608,111.2403483,108.4985989,107.4024936,96.97464171,102.0447399,,,,,,,,,,,,,,,,,
5/18/2020,107.0188194,119.2989499,110.4017459,113.3561245,114.6606401,109.7947679,112.4154494,113.6660273,109.4748455,111.9308716,113.1588846,111.156809,109.3506109,100.5387666,108.8110556,,,,,,,,,,,,,,,,,
5/19/2020,105.919626,119.3912281,109.5116736,112.6926267,114.116144,108.9028747,111.7470737,113.1152794,108.6139465,111.3082669,112.6554271,110.7505179,108.5947207,99.22404618,106.4469483,,,,,,,,,,,,,,,,,
5/20/2020,107.7189678,120.7016402,111.240359,114.3360226,115.7116923,110.6244333,113.380521,114.7008927,110.3155023,112.9120368,114.210304,113.176563,110.1055024,100.719703,109.3152115,,,,,,,,,,,,,,,,,
5/21/2020,106.9752872,120.6092908,110.6089434,113.8274126,115.2679957,109.9933042,112.8711979,114.2558259,109.7020879,112.4288887,113.792289,111.5979014,108.8450071,99.98368371,108.7020023,,,,,,,,,,,,,,,,,
5/22/2020,107.1784491,120.6092908,110.7769936,113.9571177,115.3774512,110.1612036,113.0010267,114.3656027,109.8646175,112.5507858,113.89387,112.0041833,109.1775979,100.1331948,108.3172912,,,,,,,,,,,,,,,,,
5/26/2020,108.4989369,120.4431806,111.8383387,114.7367407,116.0087505,111.2227678,113.7835717,115.0013673,110.8877856,113.2766344,114.4710587,111.8880871,109.0322843,101.7643199,112.7147592,,,,,,,,,,,,,,,,,
5/27/2020,110.1133196,120.9415271,113.2621437,115.9509529,117.1118114,112.6461343,114.9991384,116.1069425,112.2789611,114.4446026,115.5274234,112.526534,109.8482982,103.4672597,116.082441,,,,,,,,,,,,,,,,,
5/28/2020,109.910146,121.0430363,113.1139696,115.8615142,117.0529154,112.4963924,114.906763,116.044672,112.1367241,114.3633021,115.4765912,112.3059786,110.2645325,103.6072764,114.023589,,,,,,,,,,,,,,,,,
5/29/2020,110.3999006,121.8273931,113.6637894,116.4715906,117.6929571,113.041518,115.5091949,116.6764344,112.6853991,114.9708976,116.1136469,113.7221513,111.6325702,103.9134041,113.1800965,,,,,,,,,,,,,,,,,
6/1/2020,110.8460878,121.7736999,114.0212731,116.7334933,117.9048529,113.4006518,115.7745121,116.8923962,113.0316103,115.2171327,116.3098939,113.6873132,111.1841216,104.4616144,114.3607359,,,,,,,,,,,,,,,,,
6/2/2020,111.7639088,122.1622239,114.8493206,117.4624122,118.5810773,114.2241922,116.4974428,117.5628138,113.8435719,115.9232349,116.9630664,114.7552338,112.2285285,105.4958367,116.2244073,,,,,,,,,,,,,,,,,
6/3/2020,113.2512934,122.0882337,116.0581653,118.3718878,119.3342213,115.427742,117.4014146,118.31156,115.0186815,116.7860695,117.6697635,115.6490467,113.1026612,107.223351,120.3174094,,,,,,,,,,,,,,,,,
6/4/2020,112.9538353,121.7182428,115.7439576,118.0418519,118.9966814,115.1153812,117.0742991,117.9771384,114.7067168,116.4595983,117.3360391,114.6971857,112.1717585,106.9967919,121.6287126,,,,,,,,,,,,,,,,,
6/5/2020,115.8487837,122.3472786,118.236756,120.1010775,120.8290785,117.6018704,119.1277156,119.8054782,117.1484827,118.4481817,119.0980312,117.7058499,115.1233599,109.8500226,127.6354725,,,,,,,,,,,,,,,,,
6/8/2020,117.2490805,122.7543199,119.4587579,121.1319221,121.7603212,118.8237355,120.1600449,120.73918,118.3501284,119.4511763,120.0017002,118.4485258,115.7023244,111.5027841,131.2160481,,,,,,,,,,,,,,,,,
6/9/2020,116.3748151,122.4952591,118.6957433,120.4877367,121.177888,118.0599549,119.5136436,120.1538649,117.5989039,118.8229927,119.4350371,118.3568561,116.2472447,109.9964195,127.5516382,,,,,,,,,,,,,,,,,
6/10/2020,115.7254425,123.300087,118.3218574,120.4009982,121.2378873,117.6783822,119.4127678,120.1977512,117.2403714,118.7553003,119.5127648,119.9005496,118.1884744,108.8384553,122.8492549,,,,,,,,,,,,,,,,,
6/11/2020,109.0540015,121.8292836,112.5826762,115.6619208,117.0201716,111.9442947,114.6725907,115.9741544,111.6090579,114.1641143,115.4416425,113.0250651,111.4111658,102.3128726,112.7660781,,,,,,,,,,,,,,,,,
6/12/2020,110.360002,122.4212452,113.7706899,116.7177998,118.0051693,113.1234253,115.7161507,116.9468902,112.7722506,115.1844992,116.3906236,114.4876751,112.8528911,103.5303601,112.810923,,,,,,,,,,,,,,,,,
6/15/2020,111.3902401,124.1603325,114.943592,118.0347798,119.3941499,114.290512,117.0231418,118.3247953,113.9442585,116.498277,117.7752863,115.5933124,113.9427408,104.4315718,112.8576914,,,,,,,,,,,,,,,,,
6/16/2020,113.5342643,123.8180979,116.650161,119.2677902,120.3786426,115.9815198,118.236603,119.2910243,115.591031,117.6477977,118.6761811,118.0578935,116.3721298,106.373599,112.814626,,,,,,,,,,,,,,,,,
6/17/2020,113.062654,123.5775702,116.2171976,118.8778588,120.0116989,115.5507388,117.8495844,118.9269137,115.1656372,117.2686205,118.3201121,118.0348293,116.3493949,105.7162619,112.8409606,,,,,,,,,,,,,,,,,
6/18/2020,113.1061979,123.8551167,116.3052078,119.0121254,120.1695779,115.6380692,117.9824216,119.0830837,115.2559817,117.4057654,118.4806573,118.5645973,116.8715984,105.7981914,112.8627033,,,,,,,,,,,,,,,,,
6/19/2020,112.4598025,123.9476243,115.7908395,118.6395931,119.8710742,115.1262648,117.6125205,118.7866563,114.7573668,117.0549312,118.2037134,117.746931,116.0656076,104.9456741,112.8863145,,,,,,,,,,,,,,,,,
6/22/2020,113.1812364,123.8273605,116.3626117,119.0501942,120.1974087,115.6943139,118.018891,119.1093277,115.3104612,117.439686,118.5042984,119.9653819,118.2523809,105.453992,112.858693,,,,,,,,,,,,,,,,,
6/23/2020,113.7022746,123.5961034,116.7476956,119.2900939,120.3618386,116.0776796,118.257468,119.2730638,115.6810404,117.6598061,118.649189,120.8315203,119.1061516,105.656402,112.8662597,,,,,,,,,,,,,,,,,
