Date,SPY,XLE,XLF,XLK,XLV,XLI,XLY,XLP,XLU,XLB,LQD,BIL,SHY,IEF,TLT,VGSH,VGIT,VGLT,BND,,,,,,,,,,,,,,,,,,,,,
12/9/2019,0.00084599,-2.36E-05,0.00110342,0.001256041,0.000941426,0.000714624,0.000487556,0.000755779,0.000482071,0.00066964,0.000508898,7.58335887978378e-05,0.000104962,0.000227848,0.000484255,0.000112083,0.000171741,0.000476809,0.000268266,,,,,,,,,,,,,,,,,,,,,
12/10/2019,0.00082378,1.1960510763259702e-05,0.001108002,0.001240301,0.000952644,0.00069188,0.000463298,0.000713582,0.000473844,0.000595416,0.000501187,7.498054413249853e-05,9.877417963960362e-05,0.000212351,0.000476621,0.000105314,0.000162902,0.000463027,0.000256946,,,,,,,,,,,,,,,,,,,,,
12/11/2019,0.000846183,-6.61E-06,0.001080189,0.001300201,0.000950242,0.000758672,0.000486009,0.000714986,0.000494919,0.00067427,0.000537184,7.432543707619569e-05,0.000107604,0.000257454,0.000557399,0.000113632,0.000191016,0.00054031,0.000290502,,,,,,,,,,,,,,,,,,,,,
12/12/2019,0.000927005,0.000190295,0.001276476,0.001396575,0.001034364,0.000842558,0.000567338,0.000700257,0.000448993,0.000811948,0.000480877,7.576865447525238e-05,9.636795791168783e-05,0.000171415,0.000376883,0.000102068,0.000134708,0.000370076,0.000236879,,,,,,,,,,,,,,,,,,,,,
12/13/2019,0.000924535,0.000103439,0.001231238,0.001453267,0.001015645,0.000807371,0.000575667,0.000726128,0.000521663,0.000730066,0.000544453,7.254193594897435e-05,0.000107417,0.00023309,0.000500822,0.000111341,0.000175953,0.000489281,0.000283103,,,,,,,,,,,,,,,,,,,,,
12/16/2019,0.001005853,0.000267995,0.001266298,0.001556969,0.001151921,0.000805911,0.000631883,0.000771568,0.000653537,0.000776172,0.000515391,7.409757042399938e-05,9.941471505509296e-05,0.000178594,0.000395158,0.000104148,0.000146126,0.00038863,0.000249831,,,,,,,,,,,,,,,,,,,,,
12/17/2019,0.001015107,0.000288132,0.001304474,0.001534443,0.001145855,0.000801366,0.000695787,0.000766562,0.000710351,0.000799313,0.000500839,7.207783131378475e-05,0.00010016,0.000175265,0.0003712,0.00010253,0.000141233,0.000363062,0.000246977,,,,,,,,,,,,,,,,,,,,,
12/18/2019,0.001006579,0.000346488,0.001249024,0.001511066,0.00115685,0.000743765,0.000692571,0.000751838,0.000752931,0.000772235,0.000485107,7.372886938914562e-05,9.992787890988509e-05,0.000141936,0.000273109,0.000102571,0.000122255,0.000270811,0.000228968,,,,,,,,,,,,,,,,,,,,,
12/19/2019,0.001053967,0.000349634,0.001243835,0.001591419,0.001199166,0.000782019,0.000736792,0.000811498,0.000750187,0.000813828,0.000491671,7.427359565869346e-05,0.00010091,0.000145973,0.000276357,0.000103334,0.000130794,0.000266308,0.000232918,,,,,,,,,,,,,,,,,,,,,
12/20/2019,0.001105101,0.000474258,0.001251835,0.001654056,0.001276224,0.000839972,0.000765381,0.000900835,0.000817839,0.000869962,0.000486186,7.393524444332045e-05,0.000100005,0.0001456,0.000291059,0.000103942,0.000127288,0.000284912,0.000234378,,,,,,,,,,,,,,,,,,,,,
12/23/2019,0.001128325,0.000589422,0.001231788,0.00169479,0.00131755,0.000937239,0.000751991,0.000854296,0.000712439,0.000899357,0.000487272,7.300683531987265e-05,9.581180658566041e-05,0.000133541,0.000272388,9.80344882614306e-05,0.000117073,0.000259121,0.00022516,,,,,,,,,,,,,,,,,,,,,
12/24/2019,0.001140187,0.000613186,0.001262489,0.001704448,0.001311347,0.000910686,0.000785334,0.000884522,0.000756681,0.000925193,0.000495453,7.337398289696535e-05,9.541660396162367e-05,0.000148762,0.000296423,0.000101687,0.000126691,0.000294214,0.000233097,,,,,,,,,,,,,,,,,,,,,
12/26/2019,0.001143009,0.000549851,0.001270987,0.001716239,0.001253207,0.000886627,0.000858926,0.00086195,0.000756044,0.000925281,0.000510731,7.391963173549441e-05,9.914498751111727e-05,0.000167112,0.000328906,0.000106617,0.000140258,0.000319366,0.000242998,,,,,,,,,,,,,,,,,,,,,
12/27/2019,0.001122262,0.000494227,0.001219744,0.001691686,0.001234308,0.000857689,0.00084487,0.000893365,0.000773371,0.00085945,0.000520891,7.171215054809297e-05,0.000104927,0.000178985,0.000337354,0.000111548,0.000155888,0.000331675,0.000254249,,,,,,,,,,,,,,,,,,,,,
12/30/2019,0.001052264,0.000461609,0.00117614,0.001614086,0.001155736,0.000801004,0.000766526,0.000827755,0.000761821,0.000821734,0.000531081,7.20859956273883e-05,0.000106495,0.000165646,0.000287158,0.000111499,0.000149541,0.000288148,0.000245744,,,,,,,,,,,,,,,,,,,,,
12/31/2019,0.00106057,0.00051432,0.001191372,0.001624269,0.001152795,0.000777671,0.000765224,0.000826252,0.000794922,0.000886459,0.000478581,7.12707087641241e-05,0.000103828,0.000121468,0.000174619,0.000114885,0.000127624,0.000197881,0.000229456,,,,,,,,,,,,,,,,,,,,,
1/2/2020,0.001150654,0.000589872,0.00127809,0.001811291,0.00118313,0.000970813,0.000880088,0.000736845,0.000665647,0.000745811,0.000494042,7.422064473784687e-05,0.000107827,0.000168695,0.000291006,0.000114023,0.000149154,0.00028724,0.000239666,,,,,,,,,,,,,,,,,,,,,
1/3/2020,0.001077485,0.000560255,0.001169369,0.001714598,0.001094158,0.000966426,0.00079753,0.000717048,0.000681289,0.000587442,0.000525995,7.319523638995434e-05,0.000113971,0.000232742,0.000445564,0.000119941,0.000189654,0.000436245,0.00027271,,,,,,,,,,,,,,,,,,,,,
1/6/2020,0.001079247,0.00060982,0.001121941,0.001685083,0.001125071,0.000927973,0.00079121,0.000714119,0.000671889,0.000500342,0.000484966,7.117872268121378e-05,0.000110845,0.000225689,0.000389419,0.000113469,0.000179784,0.000389747,0.000259688,,,,,,,,,,,,,,,,,,,,,
1/7/2020,0.001031106,0.000562339,0.001038955,0.001655822,0.00108918,0.00088939,0.000746563,0.000624741,0.000655782,0.00047952,0.000452084,7.046693545440166e-05,0.000110356,0.000210222,0.000334662,0.000116624,0.000177025,0.000330539,0.000249362,,,,,,,,,,,,,,,,,,,,,
1/8/2020,0.001070582,0.000371107,0.001099017,0.001748268,0.001142106,0.000905448,0.000762323,0.000650849,0.000633422,0.000504081,0.00043037,7.213894321080714e-05,0.000104637,0.000184877,0.000261774,0.000112319,0.000156932,0.000267522,0.000231166,,,,,,,,,,,,,,,,,,,,,
1/9/2020,0.001129499,0.000433774,0.001150932,0.001842752,0.001173521,0.000936373,0.000807912,0.00072913,0.000691812,0.000538805,0.00047467,7.260320279046347e-05,0.000104464,0.00019036,0.000298645,0.000110908,0.000161527,0.000299172,0.000240592,,,,,,,,,,,,,,,,,,,,,
1/10/2020,0.0010839,0.000365534,0.001058264,0.001795244,0.001163279,0.000838387,0.000743297,0.000709849,0.000702356,0.000482204,0.000502672,7.178262753194432e-05,0.000105881,0.000212358,0.000397787,0.000113226,0.000172914,0.000392676,0.000258014,,,,,,,,,,,,,,,,,,,,,
1/13/2020,0.001147437,0.000370631,0.001119894,0.001914777,0.001110745,0.00092016,0.000769431,0.000771315,0.000764349,0.000621225,0.000469883,7.087628694924757e-05,0.000103022,0.000194961,0.000357478,0.000106453,0.000163121,0.00034954,0.000247242,,,,,,,,,,,,,,,,,,,,,
1/14/2020,0.001124664,0.000370827,0.001081614,0.001852472,0.001174917,0.000912388,0.000763589,0.000771227,0.000808017,0.000576618,0.000481,7.026116994732104e-05,0.000103276,0.000215017,0.000412999,0.000107029,0.000169692,0.000405671,0.00026102,,,,,,,,,,,,,,,,,,,,,
1/15/2020,0.001128078,0.000284175,0.001003221,0.001833494,0.001241476,0.000922857,0.000723286,0.000832431,0.000941448,0.000650616,0.000499313,7.056060049855387e-05,0.000107057,0.000241015,0.000484062,0.000113099,0.000184533,0.000477568,0.000275056,,,,,,,,,,,,,,,,,,,,,
1/16/2020,0.001205071,0.000300733,0.001070443,0.001960419,0.001287054,0.001020627,0.000815134,0.000857827,0.000996514,0.00070539,0.000507831,7.213353034186241e-05,0.000106192,0.000216716,0.000444139,0.000111825,0.000175051,0.000434943,0.000265546,,,,,,,,,,,,,,,,,,,,,
1/17/2020,0.001220284,0.000220415,0.001086585,0.002008476,0.001266554,0.000996926,0.000839454,0.000864326,0.001058327,0.000731339,0.000499322,7.003653195142818e-05,0.000109081,0.000207354,0.000346611,0.000110706,0.000170832,0.000351652,0.000262587,,,,,,,,,,,,,,,,,,,,,
1/21/2020,0.001175324,5.924085301416052e-06,0.000969841,0.001970778,0.001255049,0.00085086,0.000785999,0.000882806,0.001146026,0.000592497,0.000545028,7.052337006593515e-05,0.000111276,0.000250966,0.000461795,0.000119096,0.000200544,0.000459372,0.000287654,,,,,,,,,,,,,,,,,,,,,
1/22/2020,0.001176542,-8.01E-05,0.001001876,0.002004762,0.001261939,0.00080292,0.00078596,0.000890358,0.001166804,0.000555399,0.000544008,6.972398036171414e-05,0.000112005,0.000247402,0.000489503,0.000117618,0.000200301,0.000482053,0.000292245,,,,,,,,,,,,,,,,,,,,,
1/23/2020,0.001175425,-0.000112039,0.000962688,0.002033046,0.001193379,0.000911373,0.00079256,0.000860988,0.001242829,0.00054311,0.000550622,7.021381425855252e-05,0.000114933,0.000272557,0.000561027,0.000119866,0.000212868,0.000549524,0.000307708,,,,,,,,,,,,,,,,,,,,,
1/24/2020,0.001066611,-0.000240693,0.000813408,0.001954441,0.001007278,0.0008474,0.000629648,0.000788395,0.001254586,0.000464657,0.00056126,6.922868789927495e-05,0.000116902,0.000305869,0.00063762,0.000125221,0.000235085,0.000627974,0.000319438,,,,,,,,,,,,,,,,,,,,,
1/27/2020,0.000874512,-0.000550476,0.000630243,0.001664014,0.000913438,0.000622519,0.000451666,0.000749835,0.001226839,0.000209049,0.000575776,6.982181728547888e-05,0.00012787,0.000378224,0.000804342,0.000131525,0.000273301,0.000787477,0.000353044,,,,,,,,,,,,,,,,,,,,,
1/28/2020,0.000986164,-0.000486999,0.00075367,0.001866763,0.000967523,0.000694785,0.000558092,0.000752376,0.00126322,0.000330921,0.000564332,6.902900172515139e-05,0.000121375,0.000337728,0.00071209,0.000126647,0.00025435,0.000695829,0.000330059,,,,,,,,,,,,,,,,,,,,,
1/29/2020,0.000968472,-0.000598695,0.000731187,0.0018854,0.00092386,0.000733837,0.000552037,0.00068809,0.001276709,0.000353581,0.000591843,6.952358318957399e-05,0.000129982,0.000383848,0.000806824,0.000131931,0.000285774,0.000796188,0.000355676,,,,,,,,,,,,,,,,,,,,,
1/30/2020,0.000980379,-0.000517512,0.000855459,0.001933621,0.000823913,0.000724793,0.000511319,0.000804423,0.001358564,0.000273087,0.000588609,6.864003892355511e-05,0.000128825,0.000388567,0.000800899,0.000133308,0.000285735,0.000785472,0.000353804,,,,,,,,,,,,,,,,,,,,,
1/31/2020,0.000765748,-0.00085665,0.000621032,0.001617077,0.000587962,0.000462601,0.00052617,0.000658008,0.001278194,4.3622332334721486e-05,0.000604932,6.795363853431958e-05,0.000140872,0.000435281,0.000884645,0.000149045,0.000321042,0.000866758,0.000374276,,,,,,,,,,,,,,,,,,,,,
2/3/2020,0.00083837,-0.001005396,0.000687306,0.001739408,0.000679936,0.000452638,0.000610669,0.000654176,0.001303367,0.000268678,0.000592381,6.81381349442711e-05,0.000137278,0.000426291,0.000872212,0.00014308,0.000309076,0.000865288,0.000363132,,,,,,,,,,,,,,,,,,,,,
2/4/2020,0.000989483,-0.000958202,0.000781207,0.001992699,0.000866723,0.00064193,0.00079689,0.000707456,0.001180594,0.000459448,0.000561042,6.736219649317049e-05,0.000124397,0.00036093,0.00072105,0.000128272,0.000267853,0.000710768,0.00032713,,,,,,,,,,,,,,,,,,,,,
2/5/2020,0.001101413,-0.000541534,0.000993249,0.002029075,0.001068446,0.000809511,0.000835786,0.000787386,0.001211447,0.000649922,0.000545261,6.906464922023282e-05,0.000115476,0.000308772,0.000591113,0.00011943,0.000235275,0.000586083,0.00030412,,,,,,,,,,,,,,,,,,,,,
2/6/2020,0.001128092,-0.000640523,0.000970324,0.002105029,0.00106327,0.000836102,0.000806603,0.000798002,0.001202963,0.00064321,0.000536438,6.93735654763442e-05,0.000116468,0.000312742,0.000633728,0.000119732,0.000231969,0.000633537,0.000311646,,,,,,,,,,,,,,,,,,,,,
2/7/2020,0.00106714,-0.00069097,0.000930722,0.001996483,0.000977416,0.000754972,0.000758415,0.000804207,0.001144848,0.000493686,0.000572943,6.867982982158076e-05,0.000121094,0.000358833,0.00075724,0.000126875,0.000264093,0.000743232,0.000341134,,,,,,,,,,,,,,,,,,,,,
2/10/2020,0.001136512,-0.000734437,0.000957382,0.002118644,0.001023989,0.000807158,0.000877042,0.000837778,0.00117084,0.000484144,0.000590826,6.661631823977499e-05,0.000124688,0.000375189,0.000776073,0.000132154,0.000276719,0.000765273,0.000352997,,,,,,,,,,,,,,,,,,,,,
2/11/2020,0.001143493,-0.000609855,0.000983654,0.002061285,0.001079823,0.000835802,0.000952131,0.000786753,0.001198888,0.000537678,0.000571088,6.723284480173589e-05,0.000118638,0.000346908,0.000716942,0.000124001,0.000256951,0.000706954,0.00033197,,,,,,,,,,,,,,,,,,,,,
2/12/2020,0.00119095,-0.000468659,0.000968061,0.002146828,0.001070756,0.000915684,0.001040645,0.000767095,0.001192743,0.000572369,0.000559207,6.75585684735984e-05,0.000112427,0.000316771,0.000656931,0.000119341,0.000237758,0.000650394,0.000316006,,,,,,,,,,,,,,,,,,,,,
2/13/2020,0.001164648,-0.000508306,0.000952581,0.002095415,0.001007142,0.000840258,0.001005468,0.000822073,0.001304254,0.000526167,0.000548367,6.807098593719117e-05,0.000114488,0.000325377,0.000695303,0.000120648,0.000242967,0.000684097,0.000324358,,,,,,,,,,,,,,,,,,,,,
2/14/2020,0.001172318,-0.000563696,0.000967554,0.002120042,0.001003453,0.000821782,0.000982087,0.00084873,0.001365627,0.000527172,0.000568517,6.720191487933404e-05,0.000117326,0.000344972,0.000730984,0.000121998,0.000249593,0.000718099,0.000331081,,,,,,,,,,,,,,,,,,,,,
2/18/2020,0.001123198,-0.000661551,0.00084544,0.002051485,0.000941726,0.000740406,0.000965517,0.000793505,0.001440383,0.00048325,0.000582523,6.771582800112762e-05,0.000120405,0.000359604,0.000796728,0.000126407,0.00026387,0.000775793,0.000344004,,,,,,,,,,,,,,,,,,,,,
2/19/2020,0.00116241,-0.000513054,0.000916537,0.002160118,0.000984701,0.000729471,0.001001009,0.000769344,0.001303022,0.000501829,0.000561279,6.684972084354289e-05,0.000119859,0.000352607,0.000785823,0.00012101,0.000256493,0.000772065,0.000338534,,,,,,,,,,,,,,,,,,,,,
2/20/2020,0.001104419,-0.000523449,0.000880892,0.002024448,0.000905921,0.000702575,0.000993389,0.000771653,0.001324825,0.000499961,0.00059288,6.618122363510747e-05,0.000121321,0.000380838,0.000865529,0.00012899,0.000275536,0.000849184,0.000362195,,,,,,,,,,,,,,,,,,,,,
2/21/2020,0.000984573,-0.000633741,0.000771728,0.001760343,0.000910725,0.000644758,0.000819333,0.000779918,0.001285246,0.00044819,0.000610882,6.780180806517824e-05,0.000129367,0.000423505,0.000966055,0.000135107,0.000301493,0.000947589,0.000386953,,,,,,,,,,,,,,,,,,,,,
2/24/2020,0.000609099,-0.001131521,0.000412276,0.001282742,0.000551323,0.000323317,0.000432959,0.00052586,0.001140413,0.000133929,0.000602551,6.574781212171643e-05,0.000145339,0.000501324,0.001113424,0.000154231,0.000353579,0.001091474,0.000415317,,,,,,,,,,,,,,,,,,,,,
2/25/2020,0.000272661,-0.001601271,3.6017884706062036e-05,0.000918208,0.000214921,-0.000126075,0.000141409,0.000329288,0.000906436,-0.000341659,0.000607541,6.518483539775102e-05,0.000155472,0.000527824,0.001162682,0.000160219,0.000376127,0.001159894,0.000420323,,,,,,,,,,,,,,,,,,,,,
2/26/2020,0.000230596,-0.001910423,-4.11E-05,0.000956644,0.000214727,-0.000204719,5.277962978053148e-05,0.000264213,0.000788289,-0.000370111,0.000559773,6.681079170856007e-05,0.000161147,0.00051434,0.001089253,0.000163218,0.000370601,0.001081127,0.00040863,,,,,,,,,,,,,,,,,,,,,
2/27/2020,-0.000259212,-0.00247554,-0.000508109,0.000362004,-0.000152513,-0.000609339,-0.000386152,-0.000179285,0.000290699,-0.00087398,0.000498754,6.84244895220728e-05,0.000172476,0.00056496,0.001205982,0.000181661,0.000408685,0.001194832,0.000418889,,,,,,,,,,,,,,,,,,,,,
2/28/2020,-0.000300656,-0.002451731,-0.00079489,0.000443801,-0.000288554,-0.00079878,-0.000447504,-0.000396478,-8.03E-05,-0.000972918,0.000617124,6.636626447445146e-05,0.000210381,0.000683325,0.001442187,0.000218771,0.000492228,0.001422487,0.000487511,,,,,,,,,,,,,,,,,,,,,
3/2/2020,0.000167399,-0.002003957,-0.000236859,0.001061673,0.000211169,-0.000409564,-7.67E-05,0.000189785,0.000558108,-0.000496415,0.000601667,6.88149578044828e-05,0.000204412,0.000671902,0.001355821,0.000209695,0.000477817,0.001334814,0.000478149,,,,,,,,,,,,,,,,,,,,,
3/3/2020,-0.000142169,-0.002317594,-0.000637086,0.000641788,-4.93E-05,-0.000667276,-0.00033619,4.1727800453967075e-05,0.000417373,-0.000590215,0.000717426,7.059590725047383e-05,0.000245326,0.000788743,0.001504155,0.000247814,0.000577575,0.001487595,0.000537127,,,,,,,,,,,,,,,,,,,,,
3/4/2020,0.000317029,-0.002034622,-0.000268052,0.001104183,0.000577909,-0.000206105,4.037850000023271e-05,0.000575546,0.001030655,-0.000129783,0.000725452,7.454395305859471e-05,0.000244032,0.000756504,0.001371959,0.00025604,0.000554651,0.001361987,0.000528611,,,,,,,,,,,,,,,,,,,,,
3/5/2020,-4.20E-05,-0.002400778,-0.00078362,0.000754814,0.000332703,-0.000727424,-0.000361046,0.00036659,0.000852789,-0.000474864,0.000713306,7.607729298053021e-05,0.000263728,0.00084308,0.001625467,0.000271965,0.000599268,0.001598379,0.000563429,,,,,,,,,,,,,,,,,,,,,
3/6/2020,-0.000213957,-0.002981968,-0.001136539,0.000525843,0.000278327,-0.000810082,-0.000513963,0.000282704,0.000753086,-0.000745709,0.000779106,7.51277774800882e-05,0.000272986,0.000942029,0.00216897,0.000275411,0.000651785,0.002110735,0.000629909,,,,,,,,,,,,,,,,,,,,,
3/9/2020,-0.001058433,-0.00512392,-0.002289799,-0.000304007,-0.000287304,-0.00180183,-0.001186906,-0.00019368,0.000151726,-0.001756369,0.000506456,7.902879579962499e-05,0.000329176,0.001028816,0.002438066,0.00032164,0.000708589,0.002440508,0.000599068,,,,,,,,,,,,,,,,,,,,,
3/10/2020,-0.000498254,-0.004570884,-0.001637711,0.000405042,7.843954763604346e-05,-0.00122791,-0.000586262,0.000108911,0.000245055,-0.001310046,0.00025582,7.58678697133171e-05,0.000278465,0.000819774,0.001859427,0.00027169,0.000601387,0.001906215,0.000447464,,,,,,,,,,,,,,,,,,,,,
3/11/2020,-0.001026085,-0.00510523,-0.002212564,-0.000117242,-0.000343732,-0.00184601,-0.001176914,-0.00042533,-0.00030947,-0.001816575,-0.000106229,7.738577076390964e-05,0.000262781,0.000700782,0.001435039,0.000263139,0.000559497,0.001588777,0.000235191,,,,,,,,,,,,,,,,,,,,,
3/12/2020,-0.002060877,-0.006417951,-0.003371111,-0.001182012,-0.001160573,-0.002959439,-0.002265955,-0.001446639,-0.001403744,-0.00284846,-0.000622138,7.770452496362013e-05,0.000257525,0.000699626,0.001489636,0.000290203,0.000555472,0.001436173,-0.000357509,,,,,,,,,,,,,,,,,,,,,
3/13/2020,-0.00111108,-0.005352059,-0.001911458,0.000102458,-0.000394145,-0.002078466,-0.001568689,-0.000506872,-0.000797646,-0.002051139,-0.000143552,7.93007636518615e-05,0.000268614,0.000623049,0.001235436,0.000269654,0.000525372,0.001275929,0.000105249,,,,,,,,,,,,,,,,,,,,,
3/16/2020,-0.002292903,-0.006776296,-0.003387628,-0.001409631,-0.001465375,-0.00328695,-0.002934734,-0.001243557,-0.002026585,-0.003227548,-0.000299721,7.959996280357052e-05,0.000283247,0.000901064,0.00192092,0.000296617,0.000663063,0.001911342,0.000216764,,,,,,,,,,,,,,,,,,,,,
3/17/2020,-0.001686587,-0.006646304,-0.002772653,-0.000659627,-0.00076748,-0.00276216,-0.002495458,-0.000316323,-0.000613307,-0.002525412,-0.00074137,7.870933987360166e-05,0.00025548,0.00062084,0.001177828,0.000253293,0.00048187,0.001177985,-9.57E-06,,,,,,,,,,,,,,,,,,,,,
3/18/2020,-0.002219961,-0.008137122,-0.003660275,-0.001064086,-0.001126889,-0.003531674,-0.003098886,-0.000591605,-0.001070224,-0.003193609,-0.001277579,8.029184909815644e-05,0.000239169,0.000464424,0.000555154,0.000256172,0.000416263,0.000730476,-0.000271286,,,,,,,,,,,,,,,,,,,,,
3/19/2020,-0.00217208,-0.007324912,-0.003368136,-0.001011768,-0.001332166,-0.003482408,-0.002690257,-0.00094449,-0.001694062,-0.002883644,-0.001807355,7.711984476406198e-05,0.000254466,0.000489418,0.000836327,0.000262986,0.000441049,0.000823245,-0.000279058,,,,,,,,,,,,,,,,,,,,,
3/20/2020,-0.002628241,-0.007151692,-0.003719581,-0.001521128,-0.001739575,-0.003999927,-0.00299807,-0.001648682,-0.002547962,-0.00325279,-0.001616136,7.961813848679798e-05,0.00028088,0.000761696,0.001642915,0.000300517,0.000590469,0.00153412,-9.23E-05,,,,,,,,,,,,,,,,,,,,,
3/23/2020,-0.002863095,-0.00779724,-0.00429059,-0.001584803,-0.002270683,-0.004416193,-0.002933069,-0.001952572,-0.00308305,-0.003748294,-0.000802277,7.645312914236622e-05,0.000289196,0.000876265,0.002060737,0.000296366,0.0006705,0.001940621,0.000144518,,,,,,,,,,,,,,,,,,,,,
3/24/2020,-0.00184959,-0.005977523,-0.002896825,-0.000452651,-0.001410428,-0.002999742,-0.001889929,-0.001380784,-0.001885176,-0.002431722,-0.000573301,7.568859785094255e-05,0.000270323,0.000791421,0.001836541,0.00028004,0.000597277,0.001791176,0.00015365,,,,,,,,,,,,,,,,,,,,,
3/25/2020,-0.001674907,-0.005417764,-0.0025826,-0.000466855,-0.001257607,-0.0024041,-0.001684097,-0.00140408,-0.001595264,-0.002159201,-4.79E-05,7.483775736573086e-05,0.000280285,0.000790584,0.001794121,0.000287582,0.000592857,0.001768266,0.00029789,,,,,,,,,,,,,,,,,,,,,
3/26/2020,-0.001019352,-0.004693714,-0.001871124,0.000215472,-0.000516217,-0.001695366,-0.001216122,-0.000792473,-0.000647305,-0.001626293,-3.97E-05,7.399472975448867e-05,0.000289311,0.000806465,0.001821706,0.000299849,0.000594513,0.001773909,0.00034304,,,,,,,,,,,,,,,,,,,,,
3/27/2020,-0.001335994,-0.005386402,-0.002190734,-0.000281182,-0.000745894,-0.002142369,-0.001573236,-0.000839267,-0.000571813,-0.002011119,-6.26E-05,7.069798888194235e-05,0.000284017,0.000878824,0.002090442,0.000293509,0.00066224,0.002018414,0.000397554,,,,,,,,,,,,,,,,,,,,,
3/30/2020,-0.000975292,-0.005220034,-0.001964366,0.000170672,-0.000240106,-0.001971608,-0.001334882,-0.000412314,-0.000168819,-0.001652475,7.093332114656262e-05,6.99910089931229e-05,0.000286701,0.00089655,0.001980965,0.000301891,0.000659639,0.001900974,0.000405576,,,,,,,,,,,,,,,,,,,,,
3/31/2020,-0.001137693,-0.005012183,-0.002265225,-4.58E-05,-0.000286638,-0.002104257,-0.001550222,-0.000626044,-0.000599556,-0.001798707,3.7494813666279946e-05,7.032601487518339e-05,0.000282212,0.000913229,0.001885235,0.000299645,0.000675461,0.001843527,0.000304055,,,,,,,,,,,,,,,,,,,,,
4/1/2020,-0.001615627,-0.005494427,-0.002904552,-0.000565957,-0.000695083,-0.002572552,-0.002019682,-0.000796162,-0.001247595,-0.002273238,-0.000121877,6.876769539420629e-05,0.000286008,0.000946855,0.002016988,0.000296077,0.000677696,0.00191546,0.000356716,,,,,,,,,,,,,,,,,,,,,
4/2/2020,-0.001350159,-0.004436126,-0.002605858,-0.000313246,-0.000386135,-0.002399648,-0.001964982,-0.000506085,-0.000893787,-0.002097634,-9.02E-05,6.916942084395494e-05,0.000286066,0.000941859,0.002073231,0.000291804,0.000662017,0.002006839,0.000405087,,,,,,,,,,,,,,,,,,,,,
